10.000000	4.294423
10.020000	4.177794
10.040000	3.960712
10.060000	3.739289
10.080000	3.717528
10.100000	3.967661
10.120000	4.168865
10.140000	4.014721
10.160000	3.685491
10.180000	3.605494
10.200000	3.916742
10.220000	4.289956
10.240000	4.265502
10.260000	3.851093
10.280000	3.538263
10.300000	3.615982
10.320000	3.821750
10.340000	3.847715
10.360000	3.848166
10.380000	4.061481
10.400000	4.233225
10.420000	3.982591
10.440000	3.472724
10.460000	3.186441
10.480000	3.268769
10.500000	3.465209
10.520000	3.536694
10.540000	3.440142
10.560000	3.230895
10.580000	3.099358
10.600000	3.320232
10.620000	3.819878
10.640000	4.113121
10.660000	3.994518
10.680000	3.844572
10.700000	4.039717
10.720000	4.479743
10.740000	4.756127
10.760000	4.616474
10.780000	4.244981
10.800000	3.997036
10.820000	3.990244
10.840000	4.096440
10.860000	4.140481
10.880000	4.056618
10.900000	3.951477
10.920000	3.986599
10.940000	4.143096
10.960000	4.157922
10.980000	3.869839
11.000000	3.578647
11.020000	3.761636
11.040000	4.411548
11.060000	4.938330
11.080000	4.846355
11.100000	4.314249
11.120000	3.912590
11.140000	3.888743
11.160000	4.059403
11.180000	4.250195
11.200000	4.349734
11.220000	4.192392
11.240000	3.831493
11.260000	3.570271
11.280000	3.576006
11.300000	3.759814
11.320000	3.909986
11.340000	3.846709
11.360000	3.616327
11.380000	3.488575
11.400000	3.692932
11.420000	4.179984
11.440000	4.633351
11.460000	4.740884
11.480000	4.416930
11.500000	3.785396
11.520000	3.166591
11.540000	3.032455
11.560000	3.626994
11.580000	4.564819
11.600000	5.068402
11.620000	4.796209
11.640000	4.254425
11.660000	4.142086
11.680000	4.486364
11.700000	4.709579
11.720000	4.478048
11.740000	4.145994
11.760000	4.180185
11.780000	4.508596
11.800000	4.717418
11.820000	4.580262
11.840000	4.201342
11.860000	3.820320
11.880000	3.574123
11.900000	3.458534
11.920000	3.485202
11.940000	3.686011
11.960000	3.951565
11.980000	4.127121
12.000000	4.237200
12.020000	4.388784
12.040000	4.519645
12.060000	4.419314
12.080000	4.085572
12.100000	3.822713
12.120000	3.755384
12.140000	3.657726
12.160000	3.412773
12.180000	3.191538
12.200000	3.197420
12.220000	3.453146
12.240000	3.759133
12.260000	3.939833
12.280000	4.097604
12.300000	4.319221
12.320000	4.340846
12.340000	3.949128
12.360000	3.463578
12.380000	3.367011
12.400000	3.667851
12.420000	4.018601
12.440000	4.217278
12.460000	4.245016
12.480000	4.109288
12.500000	3.948810
12.520000	4.019403
12.540000	4.284712
12.560000	4.307972
12.580000	3.952405
12.600000	3.735376
12.620000	4.008088
12.640000	4.396034
12.660000	4.383234
12.680000	3.943581
12.700000	3.498764
12.720000	3.436302
12.740000	3.714557
12.760000	4.041647
12.780000	4.273060
12.800000	4.362487
12.820000	4.186141
12.840000	3.777126
12.860000	3.465518
12.880000	3.507381
12.900000	3.833588
12.920000	4.200836
12.940000	4.343271
12.960000	4.132386
12.980000	3.754492
13.000000	3.575641
13.020000	3.804269
13.040000	4.305676
13.060000	4.666508
13.080000	4.544823
13.100000	4.072593
13.120000	3.734009
13.140000	3.745393
13.160000	3.821150
13.180000	3.678568
13.200000	3.500908
13.220000	3.648712
13.240000	4.086173
13.260000	4.458794
13.280000	4.545584
13.300000	4.355574
13.320000	4.106678
13.340000	4.091994
13.360000	4.244824
13.380000	4.172129
13.400000	3.822852
13.420000	3.644531
13.440000	3.927221
13.460000	4.376855
13.480000	4.509975
13.500000	4.309782
13.520000	4.186287
13.540000	4.271660
13.560000	4.266492
13.580000	4.057800
13.600000	3.916543
13.620000	3.978833
13.640000	3.990843
13.660000	3.754435
13.680000	3.487758
13.700000	3.469957
13.720000	3.605268
13.740000	3.645827
13.760000	3.596441
13.780000	3.611624
13.800000	3.708591
13.820000	3.800757
13.840000	3.857286
13.860000	3.914204
13.880000	4.007081
13.900000	4.078049
13.920000	3.981280
13.940000	3.739254
13.960000	3.605397
13.980000	3.657560
14.000000	3.671838
14.020000	3.568297
14.040000	3.614762
14.060000	4.023407
14.080000	4.518107
14.100000	4.533142
14.120000	3.942792
14.140000	3.318077
14.160000	3.225486
14.180000	3.585384
14.200000	3.966088
14.220000	4.136635
14.240000	4.109689
14.260000	4.004545
14.280000	3.962262
14.300000	3.975621
14.320000	3.916233
14.340000	3.798849
14.360000	3.808982
14.380000	3.971253
14.400000	4.004485
14.420000	3.750723
14.440000	3.480505
14.460000	3.523286
14.480000	3.851340
14.500000	4.135180
14.520000	4.150240
14.540000	4.029883
14.560000	3.951731
14.580000	3.858414
14.600000	3.745514
14.620000	3.771627
14.640000	3.871132
14.660000	3.779544
14.680000	3.524809
14.700000	3.393585
14.720000	3.455029
14.740000	3.552466
14.760000	3.680433
14.780000	3.914391
14.800000	4.034775
14.820000	3.767827
14.840000	3.338453
14.860000	3.238256
14.880000	3.514484
14.900000	3.734482
14.920000	3.624942
14.940000	3.460212
14.960000	3.706680
14.980000	4.325128
15.000000	4.727424
15.020000	4.563366
15.040000	4.130512
15.060000	3.882669
15.080000	3.921713
15.100000	4.038485
15.120000	4.069702
15.140000	4.128426
15.160000	4.360951
15.180000	4.606692
15.200000	4.620722
15.220000	4.486367
15.240000	4.495389
15.260000	4.667644
15.280000	4.640421
15.300000	4.193407
15.320000	3.624387
15.340000	3.372822
15.360000	3.544794
15.380000	3.918908
15.400000	4.200030
15.420000	4.267550
15.440000	4.249764
15.460000	4.291215
15.480000	4.352199
15.500000	4.364441
15.520000	4.358125
15.540000	4.325182
15.560000	4.245063
15.580000	4.191184
15.600000	4.118777
15.620000	3.857182
15.640000	3.509163
15.660000	3.424211
15.680000	3.712207
15.700000	4.091464
15.720000	4.232185
15.740000	4.095937
15.760000	3.893560
15.780000	3.812578
15.800000	3.880747
15.820000	4.080414
15.840000	4.374920
15.860000	4.514856
15.880000	4.230370
15.900000	3.709321
15.920000	3.411080
15.940000	3.495024
15.960000	3.800425
15.980000	4.130087
16.000000	4.295287
16.020000	4.160556
16.040000	3.849779
16.060000	3.701679
16.080000	3.862301
16.100000	4.068921
16.120000	4.006335
16.140000	3.811025
16.160000	3.936773
16.180000	4.424717
16.200000	4.724293
16.220000	4.532159
16.240000	4.297691
16.260000	4.442974
16.280000	4.634474
16.300000	4.322295
16.320000	3.625622
16.340000	3.324091
16.360000	3.880889
16.380000	4.680532
16.400000	4.831888
16.420000	4.439503
16.440000	4.197503
16.460000	4.235416
16.480000	4.248815
16.500000	4.199252
16.520000	4.230227
16.540000	4.318357
16.560000	4.328725
16.580000	4.207535
16.600000	4.041235
16.620000	3.919365
16.640000	3.828739
16.660000	3.807476
16.680000	3.934092
16.700000	4.063675
16.720000	3.975583
16.740000	3.816535
16.760000	3.963447
16.780000	4.401870
16.800000	4.636877
16.820000	4.344031
16.840000	3.814434
16.860000	3.565807
16.880000	3.731991
16.900000	4.061344
16.920000	4.321004
16.940000	4.483132
16.960000	4.629615
16.980000	4.759545
17.000000	4.700695
17.020000	4.342330
17.040000	3.896607
17.060000	3.744854
17.080000	4.077101
17.100000	4.705040
17.120000	5.172723
17.140000	5.177153
17.160000	4.885475
17.180000	4.641482
17.200000	4.504534
17.220000	4.399160
17.240000	4.422712
17.260000	4.567757
17.280000	4.492299
17.300000	3.994981
17.320000	3.430031
17.340000	3.305319
17.360000	3.639765
17.380000	3.967814
17.400000	3.944598
17.420000	3.779825
17.440000	3.910321
17.460000	4.298871
17.480000	4.400594
17.500000	3.971633
17.520000	3.527881
17.540000	3.621138
17.560000	4.013433
17.580000	4.108599
17.600000	3.856342
17.620000	3.681006
17.640000	3.833419
17.660000	4.188043
17.680000	4.491557
17.700000	4.669429
17.720000	4.812086
17.740000	4.859026
17.760000	4.642001
17.780000	4.261615
17.800000	4.009637
17.820000	3.992324
17.840000	4.116917
17.860000	4.258503
17.880000	4.327158
17.900000	4.356070
17.920000	4.443683
17.940000	4.525194
17.960000	4.454850
17.980000	4.293074
18.000000	4.220562
18.020000	4.267700
18.040000	4.330997
18.060000	4.344042
18.080000	4.297362
18.100000	4.208703
18.120000	4.209815
18.140000	4.408387
18.160000	4.544312
18.180000	4.245785
18.200000	3.723985
18.220000	3.668404
18.240000	4.264719
18.260000	4.787864
18.280000	4.566416
18.300000	3.976574
18.320000	3.850211
18.340000	4.204030
18.360000	4.359584
18.380000	4.086031
18.400000	3.827635
18.420000	3.962581
18.440000	4.354272
18.460000	4.567159
18.480000	4.391786
18.500000	4.067281
18.520000	3.917747
18.540000	3.988276
18.560000	4.107347
18.580000	4.132300
18.600000	4.095979
18.620000	4.142886
18.640000	4.307045
18.660000	4.403949
18.680000	4.269220
18.700000	4.014514
18.720000	3.862458
18.740000	3.884829
18.760000	4.020920
18.780000	4.171862
18.800000	4.258980
18.820000	4.268420
18.840000	4.217729
18.860000	4.165903
18.880000	4.249031
18.900000	4.514005
18.920000	4.772671
18.940000	4.840186
18.960000	4.788136
18.980000	4.727654
19.000000	4.570557
19.020000	4.271707
19.040000	4.050294
19.060000	4.098397
19.080000	4.273946
19.100000	4.294002
19.120000	4.097197
19.140000	3.876854
19.160000	3.810451
19.180000	3.868444
19.200000	3.934652
19.220000	4.021765
19.240000	4.226450
19.260000	4.476828
19.280000	4.510273
19.300000	4.209777
19.320000	3.803689
19.340000	3.638912
19.360000	3.866478
19.380000	4.299071
19.400000	4.533916
19.420000	4.364010
19.440000	4.026151
19.460000	3.948428
19.480000	4.314308
19.500000	4.785993
19.520000	4.714175
19.540000	3.962656
19.560000	3.295559
19.580000	3.427960
19.600000	4.046325
19.620000	4.344345
19.640000	4.137829
19.660000	3.905383
19.680000	4.040501
19.700000	4.446308
19.720000	4.688163
19.740000	4.424900
19.760000	3.820186
19.780000	3.456318
19.800000	3.703915
19.820000	4.290091
19.840000	4.594771
19.860000	4.349388
19.880000	3.950052
19.900000	3.925243
19.920000	4.215932
19.940000	4.317467
19.960000	4.054997
19.980000	3.796947
20.000000	3.868124
20.020000	4.165594
20.040000	4.435106
20.060000	4.534691
20.080000	4.400133
20.100000	4.127328
20.120000	3.994071
20.140000	4.120453
20.160000	4.344828
20.180000	4.505530
20.200000	4.513344
20.220000	4.275917
20.240000	3.872209
20.260000	3.566830
20.280000	3.501280
20.300000	3.652876
20.320000	3.931549
20.340000	4.103527
20.360000	4.019583
20.380000	3.893085
20.400000	3.991450
20.420000	4.270815
20.440000	4.524000
20.460000	4.645298
20.480000	4.587868
20.500000	4.328888
20.520000	4.036477
20.540000	3.971508
20.560000	4.174233
20.580000	4.460073
20.600000	4.582092
20.620000	4.383502
20.640000	4.089152
20.660000	4.169770
20.680000	4.575159
20.700000	4.698335
20.720000	4.353013
20.740000	4.026074
20.760000	4.051094
20.780000	4.214445
20.800000	4.238480
20.820000	4.167479
20.840000	4.149283
20.860000	4.180677
20.880000	4.212171
20.900000	4.224970
20.920000	4.198070
20.940000	4.171341
20.960000	4.210149
20.980000	4.307497
21.000000	4.432669
21.020000	4.560555
21.040000	4.601352
21.060000	4.436011
21.080000	4.169448
21.100000	4.159785
21.120000	4.465586
21.140000	4.618122
21.160000	4.309066
21.180000	3.860785
21.200000	3.807969
21.220000	4.308254
21.240000	4.941878
21.260000	5.056687
21.280000	4.494536
21.300000	3.805867
21.320000	3.587445
21.340000	3.916596
21.360000	4.440743
21.380000	4.711646
21.400000	4.552411
21.420000	4.198541
21.440000	3.962145
21.460000	3.947290
21.480000	4.095280
21.500000	4.216671
21.520000	4.123256
21.540000	3.902283
21.560000	3.846683
21.580000	4.059497
21.600000	4.309176
21.620000	4.316549
21.640000	4.081084
21.660000	3.917658
21.680000	4.163854
21.700000	4.717973
21.720000	5.024559
21.740000	4.764121
21.760000	4.271365
21.780000	4.028548
21.800000	4.062672
21.820000	4.100456
21.840000	4.114417
21.860000	4.382067
21.880000	4.948223
21.900000	5.328660
21.920000	5.057903
21.940000	4.364944
21.960000	3.921581
21.980000	4.019053
22.000000	4.324659
22.020000	4.385237
22.040000	4.133513
22.060000	3.906318
22.080000	4.010921
22.100000	4.320187
22.120000	4.486311
22.140000	4.430235
22.160000	4.337039
22.180000	4.330802
22.200000	4.334239
22.220000	4.219261
22.240000	4.050498
22.260000	3.993375
22.280000	4.008222
22.300000	3.929511
22.320000	3.766047
22.340000	3.699264
22.360000	3.897388
22.380000	4.374493
22.400000	4.877041
22.420000	4.986021
22.440000	4.553961
22.460000	3.968690
22.480000	3.774676
22.500000	4.098905
22.520000	4.567813
22.540000	4.714198
22.560000	4.449282
22.580000	4.155263
22.600000	4.220692
22.620000	4.532254
22.640000	4.655721
22.660000	4.424873
22.680000	4.034701
22.700000	3.766403
22.720000	3.842187
22.740000	4.195708
22.760000	4.411094
22.780000	4.281717
22.800000	4.158741
22.820000	4.353203
22.840000	4.576091
22.860000	4.389908
22.880000	3.894684
22.900000	3.573079
22.920000	3.673626
22.940000	4.036665
22.960000	4.318094
22.980000	4.266327
23.000000	3.981280
23.020000	3.801758
23.040000	3.866395
23.060000	4.048284
23.080000	4.241456
23.100000	4.389205
23.120000	4.374277
23.140000	4.226264
23.160000	4.229196
23.180000	4.467648
23.200000	4.597648
23.220000	4.377286
23.240000	4.038284
23.260000	3.916604
23.280000	4.029944
23.300000	4.158823
23.320000	4.133905
23.340000	3.966729
23.360000	3.843488
23.380000	3.999598
23.400000	4.454421
23.420000	4.880795
23.440000	4.948573
23.460000	4.779370
23.480000	4.744298
23.500000	4.862191
23.520000	4.821933
23.540000	4.595511
23.560000	4.507372
23.580000	4.604574
23.600000	4.563553
23.620000	4.326421
23.640000	4.240658
23.660000	4.470810
23.680000	4.713687
23.700000	4.658490
23.720000	4.418804
23.740000	4.270272
23.760000	4.222491
23.780000	4.121174
23.800000	4.021607
23.820000	4.177134
23.840000	4.573728
23.860000	4.789033
23.880000	4.581119
23.900000	4.253228
23.920000	4.162353
23.940000	4.240298
23.960000	4.233841
23.980000	4.154285
24.000000	4.222725
24.020000	4.452022
24.040000	4.597007
24.060000	4.577732
24.080000	4.597832
24.100000	4.727117
24.120000	4.754610
24.140000	4.581975
24.160000	4.425091
24.180000	4.475804
24.200000	4.621325
24.220000	4.674271
24.240000	4.612504
24.260000	4.474727
24.280000	4.303768
24.300000	4.222799
24.320000	4.356433
24.340000	4.593276
24.360000	4.600886
24.380000	4.295489
24.400000	4.033413
24.420000	4.110229
24.440000	4.395520
24.460000	4.579090
24.480000	4.544823
24.500000	4.419773
24.520000	4.358836
24.540000	4.442174
24.560000	4.693440
24.580000	4.961165
24.600000	4.943600
24.620000	4.600606
24.640000	4.300598
